"Fecha (UTC)","Id. de solicitud","Agente de usuario","Id. de correlación","Id. de usuario","Usuario","Nombre de usuario","Tipo de usuario","Tipo de acceso entre inquilinos","Tipo de token entrante","Protocolo de autenticación","Identificador de token único","Método de transferencia original","Tipo de credencial de cliente","Protección de token: sesión de inicio de sesión","Aplicación","Id. de aplicación ","Recurso","Id. de recurso ","Id. de inquilino de recursos","Id. de inquilino inicial","Nombre del inquilino inicial","Dirección IP","Ubicación","Estado","Código de error de inicio de sesión","Motivo del error","Aplicación cliente","Id. de dispositivo","Explorador","Sistema operativo","Conforme","Administrada","Tipo de unión","Resultado de la autenticación multifactor","Método de autenticación de la autenticación multifactor","Detalle de autenticación de la autenticación multifactor","Requisito de autenticación","Identificador de inicio de sesión","Dirección IP (vista por recurso)","Mediante Acceso global seguro","Dirección IP de Acceso global seguro","Número de sistema autónomo","Marcado para revisión","Tipo de emisor de tokens","Tipo de token entrante","Nombre del emisor de tokens","Latencia","Acceso condicional","Tipo de identidad administrada","Id. del recurso asociado","Id. de token federado","Emisor de token federado"
"2024-05-09T16:27:26Z","d8f7ac19-a8b4-4b26-baaf-dfb9890a4901","Mozilla/5.0 (Windows NT 10.0; Win64; x64; WebView/3.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.21996","2724bb09-777b-4c10-a3fa-b389b746b520","8c882237-3bf9-4ba8-9a55-619b30033b69","Isaiah Langer","isaiahl@2nvpmn.onmicrosoft.com","member","none","none","none","Gaz32LSoJku6r9-5iQpJAQ","none","none","unbound","Office UWP PWA","0ec893e0-5785-4de6-99da-4ed124e5296c","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","103.182.19.72","Ha Noi, Ha Noi, VN","Error","50126","Error validating credentials due to invalid username or password.","Aplicaciones móviles y clientes de escritorio","","Edge 18.21996","Windows10","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Autenticación de factor único","isaiahl@2nvpmn.onmicrosoft.com","","false","","63737","false","Microsoft Entra ID","Ninguno","","158","No aplicada","Ninguno","","",""
"2024-05-09T16:21:33Z","2b4d0ee0-d70c-4ae8-adf8-eb2df4cf5301","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0","7070ed85-e2c7-4fef-850b-130504ed65c3","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","4A5NKwzX6Eqt-Ost9M9TAQ","none","none","unbound","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Microsoft Graph","00000003-0000-0000-c000-000000000000","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","2001:1388:ae0:cd32:4404:bab3:a465:67a1","Lima, Lima Province, PE","Correcto","","Other.","Explorador","","Edge 124.0.0","Windows10","false","false","","","","","Autenticación de factor único","","","false","","6147","false","Microsoft Entra ID","Ninguno","","110","No aplicada","Ninguno","","",""
"2024-05-09T16:21:33Z","785e9874-cee1-41bc-ae1b-b17c4cb24a01","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0","b73da57f-4360-4738-9e1d-cf5601418625","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","dJheeOHOvEGuG7F8TLJKAQ","none","none","unbound","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Microsoft Graph","00000003-0000-0000-c000-000000000000","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","2001:1388:ae0:cd32:4404:bab3:a465:67a1","Lima, Lima Province, PE","Correcto","","Other.","Explorador","","Edge 124.0.0","Windows10","false","false","","","","","Autenticación de factor único","","","false","","6147","false","Microsoft Entra ID","Ninguno","","113","No aplicada","Ninguno","","",""
"2024-05-09T16:21:33Z","82bc15de-9613-4f6e-9e6a-d9a9eff41e00","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0","0369bcda-90f7-48fa-88c6-082324b9e1ff","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","3hW8ghOWbk-eatmp7_QeAA","none","none","unbound","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Office365 Shell WCSS-Server","5f09333a-842c-47da-a157-57da27fcbca5","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","2001:1388:ae0:cd32:4404:bab3:a465:67a1","Lima, Lima Province, PE","Correcto","","Other.","Explorador","","Edge 124.0.0","Windows10","false","false","","","","","Autenticación de factor único","","","false","","6147","false","Microsoft Entra ID","Ninguno","","118","No aplicada","Ninguno","","",""
"2024-05-09T16:21:33Z","1305fca6-93ed-436e-864f-f7e8b4364001","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0","c2de0f09-7f3e-42c3-9498-940364bf6b07","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","pvwFE-2TbkOGT_fotDZAAQ","none","none","unbound","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Microsoft Graph","00000003-0000-0000-c000-000000000000","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","2001:1388:ae0:cd32:4404:bab3:a465:67a1","Lima, Lima Province, PE","Correcto","","Other.","Explorador","","Edge 124.0.0","Windows10","false","false","","","","","Autenticación de factor único","","","false","","6147","false","Microsoft Entra ID","Ninguno","","72","No aplicada","Ninguno","","",""
"2024-05-09T16:21:26Z","01d12cfc-8719-4a52-bf5c-4da8e1758600","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0","a9307708-b6b7-486e-9926-6a9752ce770a","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","_CzRARmHUkq_XE2o4XWGAA","none","none","unbound","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Microsoft Graph","00000003-0000-0000-c000-000000000000","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","2001:1388:ae0:cd32:4404:bab3:a465:67a1","Lima, Lima Province, PE","Correcto","","Other.","Explorador","","Edge 124.0.0","Windows10","false","false","","","","","Autenticación de factor único","","","false","","6147","false","Microsoft Entra ID","Ninguno","","63","No aplicada","Ninguno","","",""
"2024-05-09T16:21:26Z","af767452-f38d-4363-b48f-1570c7a35501","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0","979de6c5-02af-4ba3-9105-aa3871d09347","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","UnR2r43zY0O0jxVwx6NVAQ","none","none","unbound","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Microsoft Graph","00000003-0000-0000-c000-000000000000","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","2001:1388:ae0:cd32:4404:bab3:a465:67a1","Lima, Lima Province, PE","Correcto","","Other.","Explorador","","Edge 124.0.0","Windows10","false","false","","","","","Autenticación de factor único","","","false","","6147","false","Microsoft Entra ID","Ninguno","","60","No aplicada","Ninguno","","",""
"2024-05-09T16:21:21Z","dbfec17e-8112-4156-81d0-bc0a023b5601","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0","3420bc53-0f9f-4621-b90b-da8dd5761f5f","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","fsH-2xKBVkGB0LwKAjtWAQ","none","none","unbound","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Microsoft Graph","00000003-0000-0000-c000-000000000000","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","2001:1388:ae0:cd32:4404:bab3:a465:67a1","Lima, Lima Province, PE","Correcto","","Other.","Explorador","","Edge 124.0.0","Windows10","false","false","","","","","Autenticación de factor único","","","false","","6147","false","Microsoft Entra ID","Ninguno","","112","No aplicada","Ninguno","","",""
"2024-05-09T16:21:21Z","af767452-f38d-4363-b48f-157077a25501","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0","37a5984b-3abb-4a23-91ca-2bc5ee7d1747","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","UnR2r43zY0O0jxVwd6JVAQ","none","none","unbound","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Microsoft Graph","00000003-0000-0000-c000-000000000000","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","2001:1388:ae0:cd32:4404:bab3:a465:67a1","Lima, Lima Province, PE","Correcto","","Other.","Explorador","","Edge 124.0.0","Windows10","false","false","","","","","Autenticación de factor único","","","false","","6147","false","Microsoft Entra ID","Ninguno","","70","No aplicada","Ninguno","","",""
"2024-05-09T15:23:17Z","2cb8d388-51d7-40e6-a270-ff9fad3b8800","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0","26b4a4ee-e13e-4e01-a75d-4dc27151c6f6","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","iNO4LNdR5kCicP-frTuIAA","none","none","unbound","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Microsoft Graph","00000003-0000-0000-c000-000000000000","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","2001:1388:ae0:cd32:4404:bab3:a465:67a1","Lima, Lima Province, PE","Correcto","","Other.","Explorador","","Edge 124.0.0","Windows10","false","false","","","","","Autenticación de factor único","","","false","","6147","false","Microsoft Entra ID","Ninguno","","123","No aplicada","Ninguno","","",""
"2024-05-09T15:23:17Z","029d0408-c85c-4410-81b3-ec1ffcff4901","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0","0c2f9e60-96b2-4b90-8fc6-051a6dd674cb","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","CASdAlzIEESBs-wf_P9JAQ","none","none","unbound","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Microsoft Graph","00000003-0000-0000-c000-000000000000","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","2001:1388:ae0:cd32:4404:bab3:a465:67a1","Lima, Lima Province, PE","Correcto","","Other.","Explorador","","Edge 124.0.0","Windows10","false","false","","","","","Autenticación de factor único","","","false","","6147","false","Microsoft Entra ID","Ninguno","","99","No aplicada","Ninguno","","",""
"2024-05-09T15:23:17Z","6aab5ae2-70bb-4300-8fd0-590c7e222701","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0","8ae65fae-e5b5-4b58-8692-d24f47b4aab4","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","4lqrartwAEOP0FkMfiInAQ","none","none","unbound","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Office365 Shell WCSS-Server","5f09333a-842c-47da-a157-57da27fcbca5","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","2001:1388:ae0:cd32:4404:bab3:a465:67a1","Lima, Lima Province, PE","Correcto","","Other.","Explorador","","Edge 124.0.0","Windows10","false","false","","","","","Autenticación de factor único","","","false","","6147","false","Microsoft Entra ID","Ninguno","","70","No aplicada","Ninguno","","",""
"2024-05-09T15:23:17Z","ff498b8f-979e-4cbb-9147-982d0e4c2e01","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0","4f0ce962-608d-4b6f-8057-01f6e558274e","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","j4tJ_56Xu0yRR5gtDkwuAQ","none","none","unbound","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Microsoft Graph","00000003-0000-0000-c000-000000000000","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","2001:1388:ae0:cd32:4404:bab3:a465:67a1","Lima, Lima Province, PE","Correcto","","Other.","Explorador","","Edge 124.0.0","Windows10","false","false","","","","","Autenticación de factor único","","","false","","6147","false","Microsoft Entra ID","Ninguno","","71","No aplicada","Ninguno","","",""
"2024-05-09T15:23:15Z","9557fc96-e697-453f-be21-12bf7c260501","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0","018f5df3-9aad-713e-b4a4-77e57d1e4b73","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","lvxXlZfmP0W-IRK_fCYFAQ","none","none","unbound","Office Online Core SSO","243c63a3-247d-41c5-9d83-7788c43f1c43","Office Online Service","e03a13ee-9730-4cae-8525-47559c8cf18a","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","2001:1388:ae0:cd32:4404:bab3:a465:67a1","Lima, Lima Province, PE","Correcto","","Other.","Explorador","","Edge 124.0.0","Windows10","false","false","","","","","Autenticación de factor único","","","false","","6147","false","Microsoft Entra ID","Ninguno","","127","No aplicada","Ninguno","","",""
"2024-05-09T15:23:15Z","862d67b2-3d5f-48d4-bf41-04cbf8ccbc00","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0","018f5df3-9ab0-786f-9fe6-43e14d5e77c8","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","smcthl891Ei_QQTL-My8AA","none","none","unbound","Office Online Core SSO","243c63a3-247d-41c5-9d83-7788c43f1c43","Office Online Service","e03a13ee-9730-4cae-8525-47559c8cf18a","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","2001:1388:ae0:cd32:4404:bab3:a465:67a1","Lima, Lima Province, PE","Correcto","","Other.","Explorador","","Edge 124.0.0","Windows10","false","false","","","","","Autenticación de factor único","","","false","","6147","false","Microsoft Entra ID","Ninguno","","56","No aplicada","Ninguno","","",""
"2024-05-09T15:23:15Z","478e84f4-d235-458a-93dd-eef285342000","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0","018f5df3-9b5e-7c5e-9692-de3dbb519606","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","9ISORzXSikWT3e7yhTQgAA","none","none","unbound","Office Online Core SSO","243c63a3-247d-41c5-9d83-7788c43f1c43","Office Online Service","e03a13ee-9730-4cae-8525-47559c8cf18a","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","2001:1388:ae0:cd32:4404:bab3:a465:67a1","Lima, Lima Province, PE","Correcto","","Other.","Explorador","","Edge 124.0.0","Windows10","false","false","","","","","Autenticación de factor único","","","false","","6147","false","Microsoft Entra ID","Ninguno","","38","No aplicada","Ninguno","","",""
"2024-05-09T15:23:10Z","ed32856e-06ae-4d9c-b921-ae427e171901","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0 OS/10.0.22631","050227a1-3072-5000-7b97-09124d2aa083","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","boUy7a4GnE25Ia5CfhcZAQ","none","none","unbound","Office 365 SharePoint Online","00000003-0000-0ff1-ce00-000000000000","Office 365 SharePoint Online","00000003-0000-0ff1-ce00-000000000000","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","2001:1388:ae0:cd32:4404:bab3:a465:67a1","Lima, Lima Province, PE","Correcto","","Other.","Explorador","","Edge 124.0.0","Windows10","false","false","","","","","Autenticación de factor único","","","false","","6147","false","Microsoft Entra ID","Ninguno","","74","No aplicada","Ninguno","","",""
"2024-05-09T15:18:40Z","ab9e8312-9a74-415c-b07a-c360ccdd3f01","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0","2a51c72e-b1f7-49b6-909d-72fdeb2fbdc2","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","EoOeq3SaXEGwesNgzN0_AQ","none","none","unbound","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Office365 Shell WCSS-Server","5f09333a-842c-47da-a157-57da27fcbca5","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","2001:1388:ae0:cd32:4404:bab3:a465:67a1","Lima, Lima Province, PE","Correcto","","Other.","Explorador","","Edge 124.0.0","Windows10","false","false","","","","","Autenticación de factor único","","","false","","6147","false","Microsoft Entra ID","Ninguno","","171","No aplicada","Ninguno","","",""
"2024-05-09T15:18:40Z","cf796a91-6f16-4e94-acd8-2dd9070e0700","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0","3d087ea8-a424-4ffc-b1d2-cb9210b8828d","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","kWp5zxZvlE6s2C3ZBw4HAA","none","none","unbound","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Microsoft Graph","00000003-0000-0000-c000-000000000000","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","2001:1388:ae0:cd32:4404:bab3:a465:67a1","Lima, Lima Province, PE","Correcto","","Other.","Explorador","","Edge 124.0.0","Windows10","false","false","","","","","Autenticación de factor único","","","false","","6147","false","Microsoft Entra ID","Ninguno","","78","No aplicada","Ninguno","","",""
"2024-05-09T15:18:40Z","c4676d16-0d11-44bf-b9cc-7d87c7f04301","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0","22e08453-c05f-4864-9661-a87d575453d7","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","Fm1nxBENv0S5zH2Hx_BDAQ","none","none","unbound","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Microsoft Graph","00000003-0000-0000-c000-000000000000","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","2001:1388:ae0:cd32:4404:bab3:a465:67a1","Lima, Lima Province, PE","Correcto","","Other.","Explorador","","Edge 124.0.0","Windows10","false","false","","","","","Autenticación de factor único","","","false","","6147","false","Microsoft Entra ID","Ninguno","","68","No aplicada","Ninguno","","",""
"2024-05-09T15:18:36Z","4c8e9c09-f25e-4b94-86c4-46f7e120d000","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0 OS/10.0.22631","e768d3f0-6a2e-7e90-2387-23342caa200f","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","CZyOTF7ylEuGxEb34SDQAA","none","none","unbound","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","2001:1388:ae0:cd32:4404:bab3:a465:67a1","Lima, Lima Province, PE","Correcto","","Other.","Explorador","","Edge 124.0.0","Windows10","false","false","","","","","Autenticación de factor único","","","false","","6147","false","Microsoft Entra ID","Ninguno","","70","No aplicada","Ninguno","","",""
"2024-05-09T15:17:55Z","b6b31828-7128-4959-9423-1acc581d1900","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0","2b3ac309-b461-4364-bb99-d114379586e8","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","KBiztihxWUmUIxrMWB0ZAA","none","none","unbound","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Microsoft Graph","00000003-0000-0000-c000-000000000000","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","2001:1388:ae0:cd32:4404:bab3:a465:67a1","Lima, Lima Province, PE","Correcto","","Other.","Explorador","","Edge 124.0.0","Windows10","false","false","","","","","Autenticación de factor único","","","false","","6147","false","Microsoft Entra ID","Ninguno","","111","No aplicada","Ninguno","","",""
"2024-05-09T15:17:55Z","5f0a8e67-28d0-4dd5-b1c0-c3cbb2cc5201","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0","f01d18ef-7bf0-4592-88cc-3a3f72e894bb","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","Z44KX9Ao1U2xwMPLssxSAQ","none","none","unbound","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Office365 Shell WCSS-Server","5f09333a-842c-47da-a157-57da27fcbca5","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","2001:1388:ae0:cd32:4404:bab3:a465:67a1","Lima, Lima Province, PE","Correcto","","Other.","Explorador","","Edge 124.0.0","Windows10","false","false","","","","","Autenticación de factor único","","","false","","6147","false","Microsoft Entra ID","Ninguno","","45","No aplicada","Ninguno","","",""
"2024-05-09T15:17:55Z","80d54f5c-c9d4-4f42-a642-3b00cccc9b00","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0","bd1629a3-bf0a-496e-9513-bc4a52c69562","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","XE_VgNTJQk-mQjsAzMybAA","none","none","unbound","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Microsoft Graph","00000003-0000-0000-c000-000000000000","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","2001:1388:ae0:cd32:4404:bab3:a465:67a1","Lima, Lima Province, PE","Correcto","","Other.","Explorador","","Edge 124.0.0","Windows10","false","false","","","","","Autenticación de factor único","","","false","","6147","false","Microsoft Entra ID","Ninguno","","79","No aplicada","Ninguno","","",""
"2024-05-09T15:17:37Z","34ce796a-6cfa-438d-8ca7-f934b1e23101","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0 OS/10.0.22631","39fccd2b-38cc-4102-b299-0840f7d33269","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","annONPpsjUOMp_k0seIxAQ","none","none","unbound","Microsoft 365 Security and Compliance Center","80ccca67-54bd-44ab-8625-4b79c4dc7775","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","2001:1388:ae0:cd32:4404:bab3:a465:67a1","Lima, Lima Province, PE","Correcto","","Other.","Explorador","","Edge 124.0.0","Windows10","false","false","","","","","Autenticación de factor único","","","false","","6147","false","Microsoft Entra ID","Ninguno","","82","No aplicada","Ninguno","","",""
